x,y
137,153
227,117
217,111
180,150
231,146
222,150
221,150
220,150
221,150
218,152
226,153
219,151
222,147
186,155
189,156
186,158
186,157
188,158
188,158
187,154
215,151
168,158
167,159
167,159
123,151
126,153
127,151
160,148
210,155
203,155
203,155
205,155
174,158
173,159
144,136
141,127
127,139
163,149
161,156
149,138
151,158
160,112
157,113
