x,y
178,123
177,108
177,120
181,120
181,121
181,123
183,120
180,126
178,127
177,120
180,124
180,125
180,124
181,122
174,127
179,123
176,121
179,122
175,130
180,123
183,124
183,125
181,122
181,121
180,124
178,123
180,123
180,124
180,124
180,123
180,126
179,129
180,127
179,127
182,126
181,125
179,122
178,123
178,122
176,122
178,129
